,unique_mos_id,shield_no,complaint_id,mos_ethnicity,mos_gender,mos_age_incident,complainant_ethnicity,complainant_gender,complainant_age_incident,fado_type,allegation,precinct,contact_reason,Substantiated
7653,18689,3719,33795,White,M,32,Black,Male,31,Force,Physical force,90,Other,False
7654,18689,3719,14247,White,M,24,Black,Female,41,Force,Physical force,79,PD suspected C/V of violation/crime - street,False
7655,18689,3719,17443,White,M,26,Black,Male,40,Force,Nightstick as club (incl asp & baton),79,Other,True
7656,18689,3719,17642,White,M,26,Black,Male,22,Force,Physical force,79,PD suspected C/V of violation/crime - bldg,False
7657,18689,3719,19073,White,M,26,Black,Male,39,Abuse of Authority,Vehicle search,79,PD suspected C/V of violation/crime - street,False
7658,18689,3719,19073,White,M,26,Black,Male,39,Abuse of Authority,Search (of person),79,PD suspected C/V of violation/crime - street,False
7659,18689,3719,19073,White,M,26,Black,Male,39,Force,Chokehold,79,PD suspected C/V of violation/crime - street,False
7660,18689,3719,19491,White,M,26,Black,Male,42,Abuse of Authority,Stop,79,PD suspected C/V of violation/crime - bldg,False
7661,18689,3719,19491,White,M,26,Black,Male,42,Abuse of Authority,Refusal to provide name/shield number,79,PD suspected C/V of violation/crime - bldg,False
7662,18689,3719,19695,White,M,26,Black,Male,29,Force,Nightstick as club (incl asp & baton),81,PD suspected C/V of violation/crime - street,False
7663,18689,3719,19695,White,M,26,Black,Male,29,Force,Physical force,81,PD suspected C/V of violation/crime - street,False
7664,18689,3719,25944,White,M,29,Black,Male,37,Discourtesy,Word,79,PD suspected C/V of violation/crime - auto,False
7665,18689,3719,25944,White,M,29,Black,Male,37,Abuse of Authority,Refusal to provide name/shield number,79,PD suspected C/V of violation/crime - auto,False
7666,18689,3719,25944,White,M,29,Black,Male,37,Abuse of Authority,Threat of arrest,79,PD suspected C/V of violation/crime - auto,False
7667,18689,3719,25944,White,M,29,Black,Male,37,Force,Gun Pointed,79,PD suspected C/V of violation/crime - auto,False
7668,18689,3719,32124,White,M,31,Hispanic,Male,37,Force,Physical force,90,PD suspected C/V of violation/crime - bldg,False
7669,18689,3719,32124,White,M,31,Hispanic,Male,37,Force,Pepper spray,90,PD suspected C/V of violation/crime - bldg,False
7670,18689,3719,32124,White,M,31,Hispanic,Male,37,Force,Physical force,90,PD suspected C/V of violation/crime - bldg,False
7671,18689,3719,17443,White,M,26,Black,Male,15,Abuse of Authority,Threat of force (verbal or physical),79,Other,False
7672,18692,,12808,White,M,31,Black,Male,32,Abuse of Authority,Question,40,PD suspected C/V of violation/crime - street,False
7673,18692,,12808,White,M,31,Black,Male,32,Abuse of Authority,Refusal to provide name/shield number,40,PD suspected C/V of violation/crime - street,False
7674,18692,,15609,White,M,32,Hispanic,Male,55,Abuse of Authority,Stop,44,PD suspected C/V of violation/crime - street,False
7675,18692,,15609,White,M,32,Hispanic,Male,55,Abuse of Authority,Refusal to provide name/shield number,44,PD suspected C/V of violation/crime - street,False
7676,18692,,16522,White,M,32,,Male,20,Force,Gun Pointed,44,PD suspected C/V of violation/crime - street,False
7677,18692,,16522,White,M,32,,Male,20,Force,Physical force,44,PD suspected C/V of violation/crime - street,False
7678,18692,,17146,White,M,33,Black,Male,36,Abuse of Authority,Stop,44,PD suspected C/V of violation/crime - street,False
7679,18692,,17146,White,M,33,Black,Male,36,Discourtesy,Action,44,PD suspected C/V of violation/crime - street,False
7680,18692,,17146,White,M,33,Black,Male,36,Force,Physical force,44,PD suspected C/V of violation/crime - street,False
7681,18692,,17146,White,M,33,Black,Male,36,Abuse of Authority,Frisk,44,PD suspected C/V of violation/crime - street,False
7682,18692,,18688,White,M,34,Black,Male,44,Abuse of Authority,Frisk,79,Other,False
7683,18692,,18688,White,M,34,Black,Male,44,Abuse of Authority,Stop,79,Other,False
7684,18692,,18688,White,M,34,Black,Male,44,Abuse of Authority,Search (of person),79,Other,True
7685,18692,,18795,White,M,34,Black,Male,44,Abuse of Authority,Strip-searched,79,PD suspected C/V of violation/crime - street,False
7686,18692,,18956,White,M,34,Black,Male,50,Abuse of Authority,Vehicle stop,79,PD suspected C/V of violation/crime - street,False
7687,18692,,18956,White,M,34,Black,Male,50,Abuse of Authority,Vehicle search,79,PD suspected C/V of violation/crime - street,False
7688,18692,,18956,White,M,34,Black,Male,50,Abuse of Authority,Refusal to provide name/shield number,79,PD suspected C/V of violation/crime - street,False
7689,18692,,19753,White,M,34,,,,Abuse of Authority,Premises entered and/or searched,79,Other,False
7690,18692,,27603,White,M,37,Black,Male,37,Abuse of Authority,Threat to damage/seize property,48,Execution of search warrant,False
7691,18692,,27603,White,M,37,,,,Abuse of Authority,Premises entered and/or searched,48,Execution of search warrant,False
7692,18692,,29964,White,M,38,,,,Abuse of Authority,Premises entered and/or searched,48,Other,False
7693,18692,,12808,White,M,31,Black,Male,32,Force,Physical force,40,PD suspected C/V of violation/crime - street,False
7694,18692,,19753,White,M,34,Hispanic,Male,32,Abuse of Authority,Strip-searched,79,Other,False
7695,18695,4586,1473,White,M,24,,,,Force,Dragged/Pulled,106,Patrol Encounter,False
7696,18695,4586,1473,White,M,24,,,,Offensive Language,Black,106,Patrol Encounter,False
7697,18695,4586,1473,White,M,24,,,,Force,Other - Force,106,Patrol Encounter,False
7698,18695,4586,1473,White,M,24,,,,Force,Punch/Kick,106,Patrol Encounter,False
7699,18695,4586,1546,White,M,25,,,,Abuse of Authority,Gun Drawn,106,Report of Crime Past/Present,False
7700,18695,4586,1546,White,M,25,,,,Abuse of Authority,Premise Searched,106,Report of Crime Past/Present,False
7701,18695,4586,1766,White,M,26,,,,Abuse of Authority,Threat of force,106,Arrest/Complainant,False
7702,18695,4586,1766,White,M,26,,,,Discourtesy,Curse,106,Arrest/Complainant,False
7703,18695,4586,1781,White,M,26,,,,Abuse of Authority,Threat of force,102,Patrol Encounter,True
7704,18695,4586,1781,White,M,26,,,,Discourtesy,Curse,102,Patrol Encounter,True
7705,18695,4586,1885,White,M,26,,,,Discourtesy,Curse,106,Report of Crime Past/Present,False
7706,18695,4586,1885,White,M,26,,,,Force,Push/Shove,106,Report of Crime Past/Present,False
7707,18695,4586,2052,White,M,27,,,,Abuse of Authority,Person Searched,106,Vehicle Stop and Check,False
7708,18695,4586,2052,White,M,27,,,,Force,Other - Force,106,Vehicle Stop and Check,False
7709,18695,4586,2052,White,M,27,,,,Discourtesy,Curse,106,Vehicle Stop and Check,False
7710,18695,4586,4264,White,M,31,Black,Male,38,Abuse of Authority,Frisk and/or search,114,PD suspected C/V of violation/crime - street,False
7711,18695,4586,4264,White,M,31,Black,Male,38,Abuse of Authority,Threat of force (verbal or physical),114,PD suspected C/V of violation/crime - street,False
7712,18695,4586,5488,White,M,33,Hispanic,Male,45,Abuse of Authority,Frisk and/or search,109,PD suspected C/V of violation/crime - auto,False
7713,18695,4586,5488,White,M,33,Hispanic,Male,45,Abuse of Authority,Vehicle search,109,PD suspected C/V of violation/crime - auto,False
7714,18695,4586,5488,White,M,33,Hispanic,Male,45,Abuse of Authority,Question and/or stop,109,PD suspected C/V of violation/crime - auto,False
7715,18695,4586,6928,White,M,35,Black,Male,38,Abuse of Authority,Frisk and/or search,111,PD suspected C/V of violation/crime - street,True
7716,18695,4586,1546,White,M,25,,,,Force,Push/Shove,106,Report of Crime Past/Present,False
7717,18695,4586,1781,White,M,26,,,,Force,Push/Shove,102,Patrol Encounter,True
7718,18695,4586,4264,White,M,31,Black,Male,38,Abuse of Authority,Refusal to provide name/shield number,114,PD suspected C/V of violation/crime - street,False
7719,18695,4586,6928,White,M,35,Black,Male,38,Abuse of Authority,Question and/or stop,111,PD suspected C/V of violation/crime - street,True
7720,18697,6511,22954,White,M,29,Black,Female,31,Abuse of Authority,Refusal to provide name/shield number,114,Report-gun possession/shots fired,False
7721,18697,6511,23223,White,M,30,Hispanic,Male,28,Force,Police shield,75,Execution of search warrant,False
7722,18697,6511,26817,White,M,31,,,,Abuse of Authority,Premises entered and/or searched,75,Report-possession/sale of narcotics,True
7723,18697,6511,27461,White,M,32,Black,Female,16,Discourtesy,Word,75,PD suspected C/V of violation/crime - bldg,False
7724,18697,6511,29013,White,M,32,Hispanic,Male,18,Force,Physical force,75,Execution of search warrant,False
7725,18697,6511,29013,White,M,32,Hispanic,Male,18,Discourtesy,Word,75,Execution of search warrant,False
7726,18697,6511,31012,White,M,33,,,,Abuse of Authority,Premises entered and/or searched,73,Execution of arrest/bench warrant,False
7727,18697,6511,37326,White,M,36,Black,Male,44,Abuse of Authority,Refusal to provide name/shield number,90,PD suspected C/V of violation/crime - street,False
7728,18700,7817,13446,White,M,28,Black,Male,26,Abuse of Authority,Threat of arrest,75,PD suspected C/V of violation/crime - auto,False
7729,18700,7817,13719,White,M,28,,,,Force,Physical force,75,Other violation of VTL,False
7730,18700,7817,13719,White,M,28,Hispanic,Male,30,Discourtesy,Word,75,Other violation of VTL,False
7731,18700,7817,13719,White,M,28,Hispanic,Male,30,Abuse of Authority,Threat of force (verbal or physical),75,Other violation of VTL,False
7732,18700,7817,13719,White,M,28,Hispanic,Male,30,Force,Nightstick as club (incl asp & baton),75,Other violation of VTL,False
7733,18700,7817,13719,White,M,28,Hispanic,Male,30,Force,Gun Pointed,75,Other violation of VTL,False
7734,18700,7817,13993,White,M,28,Black,Male,21,Discourtesy,Word,75,PD suspected C/V of violation/crime - street,False
7735,18700,7817,13993,White,M,28,Black,Male,21,Abuse of Authority,Frisk,75,PD suspected C/V of violation/crime - street,False
7736,18700,7817,13993,White,M,28,Black,Female,19,Offensive Language,Ethnicity,75,PD suspected C/V of violation/crime - street,False
7737,18700,7817,13993,White,M,28,Black,Female,19,Abuse of Authority,Threat of arrest,75,PD suspected C/V of violation/crime - street,False
7738,18700,7817,13993,White,M,28,Black,Male,21,Abuse of Authority,Search (of person),75,PD suspected C/V of violation/crime - street,False
7739,18700,7817,13993,White,M,28,Black,Male,21,Force,Physical force,75,PD suspected C/V of violation/crime - street,True
7740,18700,7817,14312,White,M,28,Black,Male,41,Abuse of Authority,Stop,75,Other,False
7741,18700,7817,16394,White,M,29,,,,Abuse of Authority,Search (of person),75,PD suspected C/V of violation/crime - street,False
7742,18700,7817,16394,White,M,29,Black,Male,29,Discourtesy,Word,75,PD suspected C/V of violation/crime - street,False
7743,18700,7817,16394,White,M,29,,,,Discourtesy,Word,75,PD suspected C/V of violation/crime - street,False
7744,18700,7817,13446,White,M,28,Black,Male,26,Abuse of Authority,Vehicle search,75,PD suspected C/V of violation/crime - auto,False
